id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1246988881238597634,1246988881238597634,1586140291000,2020-04-06,03:31:31,IST,17158993,mela0521,Mrs. Oquendo,,@QPLNYC are there any plans to somehow allow patrons to read down fines during this time? My kids had been working on it but obviously haven't been able to continue but I'd love to get them low enough to borrow digital materials.,['qplnyc'],[],[],0,0,0,[],[],https://twitter.com/mela0521/status/1246988881238597634,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}, {'user_id': '23459911', 'username': 'QPLNYC'}]",,,,
1244519209838788608,1244519209838788608,1585551476000,2020-03-30,07:57:56,IST,17158993,mela0521,Mrs. Oquendo,,Someday I'll have a full night's sleep again and I'll probably think I've died and gone to heaven... #TeamNoSleep #StopWakingMeUp,[],[],[],0,0,1,"['#teamnosleep', '#stopwakingmeup']",[],https://twitter.com/mela0521/status/1244519209838788608,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1238867615428247559,1238867615428247559,1584204031000,2020-03-14,16:40:31,IST,17158993,mela0521,Mrs. Oquendo,,First death in the state. 82 year old woman in Brooklyn,[],[],[],1,0,0,[],[],https://twitter.com/mela0521/status/1238867615428247559,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1238865911056084996,1238865911056084996,1584203624000,2020-03-14,16:33:44,IST,17158993,mela0521,Mrs. Oquendo,,He just announced that on Monday he's going to announce a travel ban for Ireland...,[],[],[],0,0,0,[],[],https://twitter.com/mela0521/status/1238865911056084996,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1237229111661207553,1237229111661207553,1583813381000,2020-03-10,04:09:41,IST,17158993,mela0521,Mrs. Oquendo,,"""Why is it fair that you get to sleep in here but I don't?!""

""Well, first of all, because it's my bedroom...""

#ConvoWithMy5YearOld",[],[],[],0,0,2,['#convowithmy5yearold'],[],https://twitter.com/mela0521/status/1237229111661207553,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1227860182564294657,1227860182564294657,1581579654000,2020-02-13,07:40:54,IST,17158993,mela0521,Mrs. Oquendo,,Nursing in the middle of the night isn't as bad as people think. Co-sleeping allows me to go back to sleep pretty easily. Waking up for everyone else though... Sigh... Let's see how long it takes me to fall asleep again.,[],[],[],0,0,0,[],[],https://twitter.com/mela0521/status/1227860182564294657,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1226204718160105473,1226204718160105473,1581184961000,2020-02-08,18:02:41,IST,17158993,mela0521,Mrs. Oquendo,,I am so glad that I found @KevOnStage on YouTube when I did. His content has helped me laugh even on the hardest days #kevonstagerocks,['kevonstage'],[],[],0,0,1,['#kevonstagerocks'],[],https://twitter.com/mela0521/status/1226204718160105473,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}, {'user_id': '61792342', 'username': 'KevOnStage'}]",,,,
1223047556390957056,1223047556390957056,1580432235000,2020-01-31,00:57:15,IST,17158993,mela0521,Mrs. Oquendo,,Your weekly meal plan make ahead meals are not enough for my family's one afternoon of lunch. #groceriesareexpensive #bigfamily #momofmany,[],[],[],0,0,0,"['#groceriesareexpensive', '#bigfamily', '#momofmany']",[],https://twitter.com/mela0521/status/1223047556390957056,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1222532760524509187,1222532760524509187,1580309498000,2020-01-29,14:51:38,IST,17158993,mela0521,Mrs. Oquendo,,"9:30am

""Mom can I have ice cream?""
""No, that's going to be your snack after lunch.""
""Ok, well can I have lunch?""",[],[],[],0,0,0,[],[],https://twitter.com/mela0521/status/1222532760524509187,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
1222267369030025223,1222267369030025223,1580246224000,2020-01-28,21:17:04,IST,17158993,mela0521,Mrs. Oquendo,,"🎶""Mommy made me mash my M&Ms""🎶 (My kids' warm up for chorus today 😄)",[],[],[],0,0,1,[],[],https://twitter.com/mela0521/status/1222267369030025223,False,,0,,,,,,,"[{'user_id': '17158993', 'username': 'mela0521'}]",,,,
